ENSG00000187742	SECISBP2	Gene Expression
ENSG00000165025	SYK	Gene Expression
ENSG00000148090	AUH	Gene Expression
ENSG00000196305	IARS	Gene Expression
ENSG00000198000	NOL8	Gene Expression
ENSG00000185963	BICD2	Gene Expression
ENSG00000157303	SUSD3	Gene Expression
ENSG00000165233	CARD19	Gene Expression
ENSG00000131669	NINJ1	Gene Expression
ENSG00000188938	FAM120AOS	Gene Expression
ENSG00000048828	FAM120A	Gene Expression
ENSG00000197724	PHF2	Gene Expression
ENSG00000165140	FBP1	Gene Expression
ENSG00000148120	AOPEP	Gene Expression
ENSG00000081377	CDC14B	Gene Expression
ENSG00000136937	NCBP1	Gene Expression
ENSG00000136936	XPA	Gene Expression
ENSG00000136938	ANP32B	Gene Expression
ENSG00000095380	NANS	Gene Expression
ENSG00000106785	TRIM14	Gene Expression
ENSG00000095383	TBC1D2	Gene Expression
ENSG00000204291	COL15A1	Gene Expression
ENSG00000106803	SEC61B	Gene Expression
ENSG00000136874	STX17	Gene Expression
ENSG00000023318	ERP44	Gene Expression
ENSG00000148123	PLPPR1	Gene Expression
ENSG00000136881	BAAT	Gene Expression
ENSG00000136897	MRPL50	Gene Expression
ENSG00000136870	ZNF189	Gene Expression
ENSG00000136872	ALDOB	Gene Expression
ENSG00000155827	RNF20	Gene Expression
ENSG00000136824	SMC2	Gene Expression
ENSG00000136783	NIPSNAP3A	Gene Expression
ENSG00000165029	ABCA1	Gene Expression
ENSG00000095209	TMEM38B	Gene Expression
ENSG00000119318	RAD23B	Gene Expression
ENSG00000119326	CTNNAL1	Gene Expression
ENSG00000106771	TMEM245	Gene Expression
ENSG00000157654	PALM2-AKAP2	Gene Expression
ENSG00000136810	TXN	Gene Expression
ENSG00000136813	ECPAS	Gene Expression
ENSG00000106853	PTGR1	Gene Expression
ENSG00000059769	DNAJC25	Gene Expression
ENSG00000242616	GNG10	Gene Expression
ENSG00000148154	UGCG	Gene Expression
ENSG00000119314	PTBP3	Gene Expression
ENSG00000119471	HSDL2	Gene Expression
ENSG00000165185	KIAA1958	Gene Expression
ENSG00000148153	INIP	Gene Expression
ENSG00000136867	SLC31A2	Gene Expression
ENSG00000136868	SLC31A1	Gene Expression
ENSG00000176386	CDC26	Gene Expression
ENSG00000119431	HDHD3	Gene Expression
ENSG00000148218	ALAD	Gene Expression
ENSG00000148229	POLE3	Gene Expression
ENSG00000106927	AMBP	Gene Expression
ENSG00000229314	ORM1	Gene Expression
ENSG00000228278	ORM2	Gene Expression
ENSG00000136888	ATP6V1G1	Gene Expression
ENSG00000136861	CDK5RAP2	Gene Expression
ENSG00000119402	FBXW2	Gene Expression
ENSG00000106804	C5	Gene Expression
ENSG00000119396	RAB14	Gene Expression
ENSG00000148180	GSN	Gene Expression
ENSG00000148175	STOM	Gene Expression
ENSG00000119421	NDUFA8	Gene Expression
ENSG00000148187	MRRF	Gene Expression
ENSG00000056586	RC3H2	Gene Expression
ENSG00000119408	NEK6	Gene Expression
ENSG00000136930	PSMB7	Gene Expression
ENSG00000136942	RPL35	Gene Expression
ENSG00000136950	ARPC5L	Gene Expression
ENSG00000136933	RABEPK	Gene Expression
ENSG00000044574	HSPA5	Gene Expression
ENSG00000165219	GAPVD1	Gene Expression
ENSG00000119487	MAPKAP1	Gene Expression
ENSG00000169155	ZBTB43	Gene Expression
ENSG00000197958	RPL12	Gene Expression
ENSG00000160404	TOR2A	Gene Expression
ENSG00000136877	FPGS	Gene Expression
ENSG00000106991	ENG	Gene Expression
ENSG00000106992	AK1	Gene Expression
ENSG00000160408	ST6GALNAC6	Gene Expression
ENSG00000136908	DPM2	Gene Expression
ENSG00000167106	FAM102A	Gene Expression
ENSG00000148334	PTGES2	Gene Expression
ENSG00000148346	LCN2	Gene Expression
ENSG00000171159	C9orf16	Gene Expression
ENSG00000167110	GOLGA2	Gene Expression
ENSG00000167112	TRUB2	Gene Expression
ENSG00000167113	COQ4	Gene Expression
ENSG00000167118	URM1	Gene Expression
ENSG00000119392	GLE1	Gene Expression
ENSG00000197694	SPTAN1	Gene Expression
ENSG00000119335	SET	Gene Expression
ENSG00000160446	ZDHHC12	Gene Expression
ENSG00000198917	SPOUT1	Gene Expression
ENSG00000175287	PHYHD1	Gene Expression
ENSG00000148343	MIGA2	Gene Expression
ENSG00000167130	DOLPP1	Gene Expression
ENSG00000095321	CRAT	Gene Expression
ENSG00000148335	NTMT1	Gene Expression
ENSG00000136827	TOR1A	Gene Expression
ENSG00000136819	C9orf78	Gene Expression
ENSG00000187239	FNBP1	Gene Expression
ENSG00000130707	ASS1	Gene Expression
ENSG00000126883	NUP214	Gene Expression
ENSG00000130723	PRRC2B	Gene Expression
ENSG00000130714	POMT1	Gene Expression
ENSG00000130717	UCK1	Gene Expression
ENSG00000160563	MED27	Gene Expression
ENSG00000107290	SETX	Gene Expression
ENSG00000125482	TTF1	Gene Expression
ENSG00000148303	RPL7A	Gene Expression
ENSG00000148290	SURF1	Gene Expression
ENSG00000148291	SURF2	Gene Expression
ENSG00000148248	SURF4	Gene Expression
ENSG00000160325	CACFD1	Gene Expression
ENSG00000123453	SARDH	Gene Expression
ENSG00000160293	VAV2	Gene Expression
ENSG00000169925	BRD3	Gene Expression
ENSG00000196363	WDR5	Gene Expression
ENSG00000186350	RXRA	Gene Expression
ENSG00000122140	MRPS2	Gene Expression
ENSG00000165684	SNAPC4	Gene Expression
ENSG00000165689	ENTR1	Gene Expression
ENSG00000165688	PMPCA	Gene Expression
ENSG00000172889	EGFL7	Gene Expression
ENSG00000169692	AGPAT2	Gene Expression
ENSG00000233016	SNHG7	Gene Expression
ENSG00000244187	TMEM141	Gene Expression
ENSG00000054148	PHPT1	Gene Expression
ENSG00000107223	EDF1	Gene Expression
ENSG00000127191	TRAF2	Gene Expression
ENSG00000159069	FBXW5	Gene Expression
ENSG00000176919	C8G	Gene Expression
ENSG00000148362	PAXX	Gene Expression
ENSG00000107331	ABCA2	Gene Expression
ENSG00000107281	NPDC1	Gene Expression
ENSG00000177239	MAN1B1	Gene Expression
ENSG00000176978	DPP7	Gene Expression
ENSG00000176101	SSNA1	Gene Expression
ENSG00000187713	TMEM203	Gene Expression
ENSG00000188229	TUBB4B	Gene Expression
ENSG00000188986	NELFB	Gene Expression
ENSG00000165802	NSMF	Gene Expression
ENSG00000182154	MRPL41	Gene Expression
ENSG00000203993	ARRDC1-AS1	Gene Expression
ENSG00000181090	EHMT1	Gene Expression
ENSG00000107937	GTPBP4	Gene Expression
ENSG00000067064	IDI1	Gene Expression
ENSG00000107959	PITRM1	Gene Expression
ENSG00000067082	KLF6	Gene Expression
ENSG00000187134	AKR1C1	Gene Expression
ENSG00000151632	AKR1C2	Gene Expression
ENSG00000196139	AKR1C3	Gene Expression
ENSG00000198610	AKR1C4	Gene Expression
ENSG00000173848	NET1	Gene Expression
ENSG00000196372	ASB13	Gene Expression
ENSG00000108021	TASOR2	Gene Expression
ENSG00000057608	GDI2	Gene Expression
ENSG00000134452	FBH1	Gene Expression
ENSG00000134453	RBM17	Gene Expression
ENSG00000151655	ITIH2	Gene Expression
ENSG00000151657	KIN	Gene Expression
ENSG00000165629	ATP5F1C	Gene Expression
ENSG00000151461	UPF2	Gene Expression
ENSG00000181192	DHTKD1	Gene Expression
ENSG00000165609	NUDT5	Gene Expression
ENSG00000151465	CDC123	Gene Expression
ENSG00000183049	CAMK1D	Gene Expression
ENSG00000123240	OPTN	Gene Expression
ENSG00000107537	PHYH	Gene Expression
ENSG00000165630	PRPF18	Gene Expression
ENSG00000065809	FAM107B	Gene Expression
ENSG00000185267	CDNF	Gene Expression
ENSG00000152464	RPP38	Gene Expression
ENSG00000152465	NMT2	Gene Expression
ENSG00000165983	PTER	Gene Expression
ENSG00000148484	RSU1	Gene Expression
ENSG00000026025	VIM	Gene Expression
ENSG00000260314	MRC1	Gene Expression
ENSG00000078403	MLLT10	Gene Expression
ENSG00000136770	DNAJC1	Gene Expression
ENSG00000148444	COMMD3	Gene Expression
ENSG00000168283	BMI1	Gene Expression
ENSG00000148450	MSRB2	Gene Expression
ENSG00000120549	KIAA1217	Gene Expression
ENSG00000077420	APBB1IP	Gene Expression
ENSG00000136758	YME1L1	Gene Expression
ENSG00000107897	ACBD5	Gene Expression
ENSG00000099246	RAB18	Gene Expression
ENSG00000254635	WAC-AS1	Gene Expression
ENSG00000095787	WAC	Gene Expression
ENSG00000095739	BAMBI	Gene Expression
ENSG00000107968	MAP3K8	Gene Expression
ENSG00000148516	ZEB1	Gene Expression
ENSG00000165322	ARHGAP12	Gene Expression
ENSG00000170759	KIF5B	Gene Expression
ENSG00000120616	EPC1	Gene Expression
ENSG00000216937	CCDC7	Gene Expression
ENSG00000150093	ITGB1	Gene Expression
ENSG00000099250	NRP1	Gene Expression
ENSG00000148498	PARD3	Gene Expression
ENSG00000095794	CREM	Gene Expression
ENSG00000108100	CCNY	Gene Expression
ENSG00000198105	ZNF248	Gene Expression
ENSG00000189180	ZNF33A	Gene Expression
ENSG00000196693	ZNF33B	Gene Expression
ENSG00000169813	HNRNPF	Gene Expression
ENSG00000169740	ZNF32	Gene Expression
ENSG00000107551	RASSF4	Gene Expression
ENSG00000165507	DEPP1	Gene Expression
ENSG00000165406	MARCH8	Gene Expression
ENSG00000172661	WASHC2C	Gene Expression
ENSG00000265354	TIMM23	Gene Expression
ENSG00000266412	NCOA4	Gene Expression
ENSG00000231187	AL356056.2	Gene Expression
ENSG00000165633	VSTM4	Gene Expression
ENSG00000099290	WASHC2A	Gene Expression
ENSG00000148584	A1CF	Gene Expression
ENSG00000122952	ZWINT	Gene Expression
ENSG00000122873	CISD1	Gene Expression
ENSG00000072401	UBE2D1	Gene Expression
ENSG00000108064	TFAM	Gene Expression
ENSG00000237949	LINC00844	Gene Expression
ENSG00000108091	CCDC6	Gene Expression
ENSG00000170312	CDK1	Gene Expression
ENSG00000150347	ARID5B	Gene Expression
ENSG00000171988	JMJD1C	Gene Expression
ENSG00000165476	REEP3	Gene Expression
ENSG00000096746	HNRNPH3	Gene Expression
ENSG00000122912	SLC25A16	Gene Expression
ENSG00000060339	CCAR1	Gene Expression
ENSG00000107625	DDX50	Gene Expression
ENSG00000165732	DDX21	Gene Expression
ENSG00000122862	SRGN	Gene Expression
ENSG00000122958	VPS26A	Gene Expression
ENSG00000156502	SUPV3L1	Gene Expression
ENSG00000042286	AIFM2	Gene Expression
ENSG00000079332	SAR1A	Gene Expression
ENSG00000180817	PPA1	Gene Expression
ENSG00000148730	EIF4EBP2	Gene Expression
ENSG00000166224	SGPL1	Gene Expression
ENSG00000166228	PCBD1	Gene Expression
ENSG00000107738	VSIR	Gene Expression
ENSG00000197746	PSAP	Gene Expression
ENSG00000166295	ANAPC16	Gene Expression
ENSG00000168209	DDIT4	Gene Expression
ENSG00000148719	DNAJB12	Gene Expression
ENSG00000107745	MICU1	Gene Expression
ENSG00000138308	PLA2G12B	Gene Expression
ENSG00000122882	ECD	Gene Expression
ENSG00000213551	DNAJC9	Gene Expression
ENSG00000182180	MRPS16	Gene Expression
ENSG00000138279	ANXA7	Gene Expression
ENSG00000107758	PPP3CB	Gene Expression
ENSG00000214655	ZSWIM8	Gene Expression
ENSG00000148660	CAMK2G	Gene Expression
ENSG00000122861	PLAU	Gene Expression
ENSG00000035403	VCL	Gene Expression
ENSG00000185009	AP3M1	Gene Expression
ENSG00000156110	ADK	Gene Expression
ENSG00000156650	KAT6B	Gene Expression
ENSG00000165637	VDAC2	Gene Expression
ENSG00000165644	COMTD1	Gene Expression
ENSG00000165655	ZNF503	Gene Expression
ENSG00000156113	KCNMA1	Gene Expression
ENSG00000138326	RPS24	Gene Expression
ENSG00000108175	ZMIZ1	Gene Expression
ENSG00000108179	PPIF	Gene Expression
ENSG00000225484	NUTM2B-AS1	Gene Expression
ENSG00000272447	AL135925.1	Gene Expression
ENSG00000189129	PLAC9	Gene Expression
ENSG00000151224	MAT1A	Gene Expression
ENSG00000122378	PRXL2A	Gene Expression
ENSG00000108219	TSPAN14	Gene Expression
ENSG00000165678	GHITM	Gene Expression
ENSG00000107771	CCSER2	Gene Expression
ENSG00000062650	WAPL	Gene Expression
ENSG00000107779	BMPR1A	Gene Expression
ENSG00000148671	ADIRF	Gene Expression
ENSG00000148672	GLUD1	Gene Expression
ENSG00000223482	NUTM2A-AS1	Gene Expression
ENSG00000107789	MINPP1	Gene Expression
ENSG00000198682	PAPSS2	Gene Expression
ENSG00000171862	PTEN	Gene Expression
ENSG00000107796	ACTA2	Gene Expression
ENSG00000107798	LIPA	Gene Expression
ENSG00000119917	IFIT3	Gene Expression
ENSG00000185745	IFIT1	Gene Expression
ENSG00000152782	PANK1	Gene Expression
ENSG00000148688	RPP30	Gene Expression
ENSG00000180628	PCGF5	Gene Expression
ENSG00000107854	TNKS2	Gene Expression
ENSG00000095564	BTAF1	Gene Expression
ENSG00000198060	MARCH5	Gene Expression
ENSG00000119912	IDE	Gene Expression
ENSG00000152804	HHEX	Gene Expression
ENSG00000138190	EXOC6	Gene Expression
ENSG00000138207	RBP4	Gene Expression
ENSG00000148690	FRA10AC1	Gene Expression
ENSG00000138109	CYP2C9	Gene Expression
ENSG00000107438	PDLIM1	Gene Expression
ENSG00000119977	TCTN3	Gene Expression
ENSG00000077147	TM9SF3	Gene Expression
ENSG00000155629	PIK3AP1	Gene Expression
ENSG00000196233	LCOR	Gene Expression
ENSG00000052749	RRP12	Gene Expression
ENSG00000171314	PGAM1	Gene Expression
ENSG00000171311	EXOSC1	Gene Expression
ENSG00000171307	ZDHHC16	Gene Expression
ENSG00000155229	MMS19	Gene Expression
ENSG00000241935	HOGA1	Gene Expression
ENSG00000155256	ZFYVE27	Gene Expression
ENSG00000107521	HPS1	Gene Expression
ENSG00000119946	CNNM1	Gene Expression
ENSG00000120053	GOT1	Gene Expression
ENSG00000119929	CUTC	Gene Expression
ENSG00000023839	ABCC2	Gene Expression
ENSG00000120054	CPN1	Gene Expression
ENSG00000107566	ERLIN1	Gene Expression
ENSG00000196072	BLOC1S2	Gene Expression
ENSG00000099194	SCD	Gene Expression
ENSG00000235823	OLMALINC	Gene Expression
ENSG00000166136	NDUFB8	Gene Expression
ENSG00000055950	MRPL43	Gene Expression
ENSG00000095539	SEMA4G	Gene Expression
ENSG00000107807	TLX1	Gene Expression
ENSG00000166171	DPCD	Gene Expression
ENSG00000166169	POLL	Gene Expression
ENSG00000198408	OGA	Gene Expression
ENSG00000120029	ARMH3	Gene Expression
ENSG00000166189	HPS6	Gene Expression
ENSG00000148840	PPRC1	Gene Expression
ENSG00000166197	NOLC1	Gene Expression
ENSG00000107862	GBF1	Gene Expression
ENSG00000107874	CUEDC2	Gene Expression
ENSG00000138111	MFSD13A	Gene Expression
ENSG00000171206	TRIM8	Gene Expression
ENSG00000138175	ARL3	Gene Expression
ENSG00000148795	CYP17A1	Gene Expression
ENSG00000166275	BORCS7	Gene Expression
ENSG00000214435	AS3MT	Gene Expression
ENSG00000156374	PCGF6	Gene Expression
ENSG00000173915	ATP5MD	Gene Expression
ENSG00000138172	CALHM2	Gene Expression
ENSG00000148834	GSTO1	Gene Expression
ENSG00000065621	GSTO2	Gene Expression
ENSG00000108039	XPNPEP1	Gene Expression
ENSG00000119950	MXI1	Gene Expression
ENSG00000119953	SMNDC1	Gene Expression
ENSG00000108055	SMC3	Gene Expression
ENSG00000214413	BBIP1	Gene Expression
ENSG00000119927	GPAM	Gene Expression
ENSG00000197142	ACSL5	Gene Expression
ENSG00000151532	VTI1A	Gene Expression
ENSG00000165806	CASP7	Gene Expression
ENSG00000187164	SHTN1	Gene Expression
ENSG00000165669	FAM204A	Gene Expression
ENSG00000151893	CACUL1	Gene Expression
ENSG00000107581	EIF3A	Gene Expression
ENSG00000119979	DENND10	Gene Expression
ENSG00000183605	SFXN4	Gene Expression
ENSG00000165672	PRDX3	Gene Expression
ENSG00000148908	RGS10	Gene Expression
ENSG00000151923	TIAL1	Gene Expression
ENSG00000151929	BAG3	Gene Expression
ENSG00000198825	INPP5F	Gene Expression
ENSG00000197771	MCMBP	Gene Expression
ENSG00000120008	WDR11	Gene Expression
ENSG00000107669	ATE1	Gene Expression
ENSG00000107672	NSMCE4A	Gene Expression
ENSG00000107679	PLEKHA1	Gene Expression
ENSG00000196177	ACADSB	Gene Expression
ENSG00000154473	BUB3	Gene Expression
ENSG00000107902	LHPP	Gene Expression
ENSG00000203791	EEF1AKMT2	Gene Expression
ENSG00000165660	ABRAXAS2	Gene Expression
ENSG00000107938	EDRF1	Gene Expression
ENSG00000188690	UROS	Gene Expression
ENSG00000107949	BCCIP	Gene Expression
ENSG00000170430	MGMT	Gene Expression
ENSG00000176171	BNIP3	Gene Expression
ENSG00000171813	PWWP2B	Gene Expression
ENSG00000130640	TUBGCP2	Gene Expression
ENSG00000198546	ZNF511	Gene Expression
ENSG00000165828	PRAP1	Gene Expression
ENSG00000148803	FUOM	Gene Expression
ENSG00000127884	ECHS1	Gene Expression
ENSG00000148832	PAOX	Gene Expression
ENSG00000148824	MTG1	Gene Expression
ENSG00000130649	CYP2E1	Gene Expression
ENSG00000177951	BET1L	Gene Expression
ENSG00000177963	RIC8A	Gene Expression
ENSG00000185627	PSMD13	Gene Expression
ENSG00000185201	IFITM2	Gene Expression
ENSG00000185885	IFITM1	Gene Expression
ENSG00000142089	IFITM3	Gene Expression
ENSG00000185187	SIGIRR	Gene Expression
ENSG00000023191	RNH1	Gene Expression
ENSG00000174775	HRAS	Gene Expression
ENSG00000099849	RASSF7	Gene Expression
ENSG00000185507	IRF7	Gene Expression
ENSG00000099834	CDHR5	Gene Expression
ENSG00000177030	DEAF1	Gene Expression
ENSG00000177106	EPS8L2	Gene Expression
ENSG00000177156	TALDO1	Gene Expression
ENSG00000177225	GATD1	Gene Expression
ENSG00000177600	RPLP2	Gene Expression
ENSG00000177666	PNPLA2	Gene Expression
ENSG00000177697	CD151	Gene Expression
ENSG00000177700	POLR2L	Gene Expression
ENSG00000214063	TSPAN4	Gene Expression
ENSG00000177830	CHID1	Gene Expression
ENSG00000078902	TOLLIP	Gene Expression
ENSG00000182208	MOB2	Gene Expression
ENSG00000117984	CTSD	Gene Expression
ENSG00000130592	LSP1	Gene Expression
ENSG00000110651	CD81	Gene Expression
ENSG00000184281	TSSC4	Gene Expression
ENSG00000269821	KCNQ1OT1	Gene Expression
ENSG00000254827	SLC22A18AS	Gene Expression
ENSG00000110628	SLC22A18	Gene Expression
ENSG00000181649	PHLDA2	Gene Expression
ENSG00000205531	NAP1L4	Gene Expression
ENSG00000110713	NUP98	Gene Expression
ENSG00000148985	PGAP2	Gene Expression
ENSG00000177105	RHOG	Gene Expression
ENSG00000167323	STIM1	Gene Expression
ENSG00000167325	RRM1	Gene Expression
ENSG00000132256	TRIM5	Gene Expression
ENSG00000132274	TRIM22	Gene Expression
ENSG00000110169	HPX	Gene Expression
ENSG00000132254	ARFIP2	Gene Expression
ENSG00000132275	RRP8	Gene Expression
ENSG00000166333	ILK	Gene Expression
ENSG00000166340	TPP1	Gene Expression
ENSG00000158042	MRPL17	Gene Expression
ENSG00000175390	EIF3F	Gene Expression
ENSG00000166441	RPL27A	Gene Expression
ENSG00000166452	AKIP1	Gene Expression
ENSG00000175348	TMEM9B	Gene Expression
ENSG00000166471	TMEM41B	Gene Expression
ENSG00000205339	IPO7	Gene Expression
ENSG00000110315	RNF141	Gene Expression
ENSG00000198730	CTR9	Gene Expression
ENSG00000110321	EIF4G2	Gene Expression
ENSG00000170242	USP47	Gene Expression
ENSG00000133816	MICAL2	Gene Expression
ENSG00000197702	PARVA	Gene Expression
ENSG00000133794	ARNTL	Gene Expression
ENSG00000148925	BTBD10	Gene Expression
ENSG00000129083	COPB1	Gene Expression
ENSG00000129084	PSMA1	Gene Expression
ENSG00000152270	PDE3B	Gene Expression
ENSG00000110696	C11orf58	Gene Expression
ENSG00000110700	RPS13	Gene Expression
ENSG00000070081	NUCB2	Gene Expression
ENSG00000148965	SAA4	Gene Expression
ENSG00000134339	SAA2	Gene Expression
ENSG00000173432	SAA1	Gene Expression
ENSG00000110756	HPS5	Gene Expression
ENSG00000110768	GTF2H1	Gene Expression
ENSG00000134333	LDHA	Gene Expression
ENSG00000074319	TSG101	Gene Expression
ENSG00000179119	SPTY2D1	Gene Expression
ENSG00000177054	ZDHHC13	Gene Expression
ENSG00000109854	HTATIP2	Gene Expression
ENSG00000183161	FANCF	Gene Expression
ENSG00000129151	BBOX1	Gene Expression
ENSG00000109881	CCDC34	Gene Expression
ENSG00000205213	LGR4	Gene Expression
ENSG00000148943	LIN7C	Gene Expression
ENSG00000152219	ARL14EP	Gene Expression
ENSG00000170946	DNAJC24	Gene Expression
ENSG00000148950	IMMP1L	Gene Expression
ENSG00000049449	RCN1	Gene Expression
ENSG00000149100	EIF3M	Gene Expression
ENSG00000121690	DEPDC7	Gene Expression
ENSG00000176102	CSTF3	Gene Expression
ENSG00000085063	CD59	Gene Expression
ENSG00000110429	FBXO3	Gene Expression
ENSG00000135363	LMO2	Gene Expression
ENSG00000135387	CAPRIN1	Gene Expression
ENSG00000166016	ABTB2	Gene Expression
ENSG00000121691	CAT	Gene Expression
ENSG00000149089	APIP	Gene Expression
ENSG00000026508	CD44	Gene Expression
ENSG00000110436	SLC1A2	Gene Expression
ENSG00000166326	TRIM44	Gene Expression
ENSG00000166181	API5	Gene Expression
ENSG00000052841	TTC17	Gene Expression
ENSG00000149084	HSD17B12	Gene Expression
ENSG00000151348	EXT2	Gene Expression
ENSG00000085117	CD82	Gene Expression
ENSG00000121671	CRY2	Gene Expression
ENSG00000121680	PEX16	Gene Expression
ENSG00000110492	MDK	Gene Expression
ENSG00000175220	ARHGAP1	Gene Expression
ENSG00000180210	F2	Gene Expression
ENSG00000175216	CKAP5	Gene Expression
ENSG00000149182	ARFGAP2	Gene Expression
ENSG00000134574	DDB2	Gene Expression
ENSG00000134575	ACP2	Gene Expression
ENSG00000066336	SPI1	Gene Expression
ENSG00000255197	AC090559.1	Gene Expression
ENSG00000165916	PSMC3	Gene Expression
ENSG00000149187	CELF1	Gene Expression
ENSG00000213619	NDUFS3	Gene Expression
ENSG00000110536	PTPMT1	Gene Expression
ENSG00000109919	MTCH2	Gene Expression
ENSG00000109920	FNBP4	Gene Expression
ENSG00000149177	PTPRJ	Gene Expression
ENSG00000149136	SSRP1	Gene Expression
ENSG00000149150	SLC43A1	Gene Expression
ENSG00000134809	TIMM10	Gene Expression
ENSG00000156587	UBE2L6	Gene Expression
ENSG00000149131	SERPING1	Gene Expression
ENSG00000156599	ZDHHC5	Gene Expression
ENSG00000213593	TMX2	Gene Expression
ENSG00000211450	SELENOH	Gene Expression
ENSG00000198561	CTNND1	Gene Expression
ENSG00000186660	ZFP91	Gene Expression
ENSG00000149124	GLYAT	Gene Expression
ENSG00000166889	PATL1	Gene Expression
ENSG00000166900	STX3	Gene Expression
ENSG00000166902	MRPL16	Gene Expression
ENSG00000110077	MS4A6A	Gene Expression
ENSG00000110079	MS4A4A	Gene Expression
ENSG00000166927	MS4A7	Gene Expression
ENSG00000110104	CCDC86	Gene Expression
ENSG00000110107	PRPF19	Gene Expression
ENSG00000167992	VWCE	Gene Expression
ENSG00000167986	DDB1	Gene Expression
ENSG00000149476	TKFC	Gene Expression
ENSG00000149483	TMEM138	Gene Expression
ENSG00000167985	SDHAF2	Gene Expression
ENSG00000011347	SYT7	Gene Expression
ENSG00000134825	TMEM258	Gene Expression
ENSG00000168496	FEN1	Gene Expression
ENSG00000134824	FADS2	Gene Expression
ENSG00000149485	FADS1	Gene Expression
ENSG00000167996	FTH1	Gene Expression
ENSG00000124942	AHNAK	Gene Expression
ENSG00000254772	EEF1G	Gene Expression
ENSG00000149016	TUT1	Gene Expression
ENSG00000149499	EML3	Gene Expression
ENSG00000149541	B3GAT3	Gene Expression
ENSG00000089597	GANAB	Gene Expression
ENSG00000185085	INTS5	Gene Expression
ENSG00000278615	C11orf98	Gene Expression
ENSG00000162194	LBHD1	Gene Expression
ENSG00000204922	UQCC3	Gene Expression
ENSG00000162191	UBXN1	Gene Expression
ENSG00000168000	BSCL2	Gene Expression
ENSG00000214753	HNRNPUL2	Gene Expression
ENSG00000168002	POLR2G	Gene Expression
ENSG00000168569	TMEM223	Gene Expression
ENSG00000185475	TMEM179B	Gene Expression
ENSG00000133316	WDR74	Gene Expression
ENSG00000168003	SLC3A2	Gene Expression
ENSG00000184999	SLC22A10	Gene Expression
ENSG00000196600	SLC22A25	Gene Expression
ENSG00000149742	SLC22A9	Gene Expression
ENSG00000133321	PLAAT4	Gene Expression
ENSG00000176485	PLAAT3	Gene Expression
ENSG00000184743	ATL3	Gene Expression
ENSG00000133318	RTN3	Gene Expression
ENSG00000176340	COX8A	Gene Expression
ENSG00000167770	OTUB1	Gene Expression
ENSG00000133315	MACROD1	Gene Expression
ENSG00000168439	STIP1	Gene Expression
ENSG00000149743	TRPT1	Gene Expression
ENSG00000149761	NUDT22	Gene Expression
ENSG00000110011	DNAJC4	Gene Expression
ENSG00000173486	FKBP2	Gene Expression
ENSG00000173457	PPP1R14B	Gene Expression
ENSG00000002330	BAD	Gene Expression
ENSG00000173113	TRMT112	Gene Expression
ENSG00000126432	PRDX5	Gene Expression
ENSG00000168065	SLC22A11	Gene Expression
ENSG00000197891	SLC22A12	Gene Expression
ENSG00000168066	SF1	Gene Expression
ENSG00000213465	ARL2	Gene Expression
ENSG00000110025	SNX15	Gene Expression
ENSG00000168061	SAC3D1	Gene Expression
ENSG00000149823	VPS51	Gene Expression
ENSG00000149809	TM7SF2	Gene Expression
ENSG00000174276	ZNHIT2	Gene Expression
ENSG00000149806	FAU	Gene Expression
ENSG00000162298	SYVN1	Gene Expression
ENSG00000245532	NEAT1	Gene Expression
ENSG00000251562	MALAT1	Gene Expression
ENSG00000142186	SCYL1	Gene Expression
ENSG00000173465	ZNRD2	Gene Expression
ENSG00000213445	SIPA1	Gene Expression
ENSG00000173039	RELA	Gene Expression
ENSG00000172977	KAT5	Gene Expression
ENSG00000172922	RNASEH2C	Gene Expression
ENSG00000172757	CFL1	Gene Expression
ENSG00000172500	FIBP	Gene Expression
ENSG00000175602	CCDC85B	Gene Expression
ENSG00000175550	DRAP1	Gene Expression
ENSG00000175467	SART1	Gene Expression
ENSG00000175334	BANF1	Gene Expression
ENSG00000087365	SF3B2	Gene Expression
ENSG00000175115	PACS1	Gene Expression
ENSG00000174996	KLC2	Gene Expression
ENSG00000174903	RAB1B	Gene Expression
ENSG00000174851	YIF1A	Gene Expression
ENSG00000174744	BRMS1	Gene Expression
ENSG00000174684	B4GAT1	Gene Expression
ENSG00000174547	MRPL11	Gene Expression
ENSG00000254986	DPP3	Gene Expression
ENSG00000174165	ZDHHC24	Gene Expression
ENSG00000174080	CTSF	Gene Expression
ENSG00000173992	CCS	Gene Expression
ENSG00000173933	RBM4	Gene Expression
ENSG00000173914	RBM4B	Gene Expression
ENSG00000173599	PC	Gene Expression
ENSG00000173156	RHOD	Gene Expression
ENSG00000173120	KDM2A	Gene Expression
ENSG00000175482	POLD4	Gene Expression
ENSG00000172531	PPP1CA	Gene Expression
ENSG00000175634	RPS6KB2	Gene Expression
ENSG00000172725	CORO1B	Gene Expression
ENSG00000172663	TMEM134	Gene Expression
ENSG00000110711	AIP	Gene Expression
ENSG00000167797	CDK2AP2	Gene Expression
ENSG00000084207	GSTP1	Gene Expression
ENSG00000167792	NDUFV1	Gene Expression
ENSG00000167799	NUDT8	Gene Expression
ENSG00000251637	LINC02754	Gene Expression
ENSG00000110057	UNC93B1	Gene Expression
ENSG00000110717	NDUFS8	Gene Expression
ENSG00000110719	TCIRG1	Gene Expression
ENSG00000110721	CHKA	Gene Expression
ENSG00000110066	KMT5B	Gene Expression
